rating,content,date,product_id,product_name,rank
5,"장보기 불편하신 시부모님한테 보냈는데
편리하지만 맛은 그닥 ^^;;",2025.01.13,1000604385774,송탄식 부대찌개 1.538kg,1
5,좋아요 맘에듭니다 좋아요,2025.01.13,1000604385774,송탄식 부대찌개 1.538kg,1
5,간단식으로 좋아요 ~~~,2025.01.13,1000604385774,송탄식 부대찌개 1.538kg,1
5,간단하고 맛있어요.,2025.01.13,1000604385774,송탄식 부대찌개 1.538kg,1
5,맛있어요 추천합니다 추천,2025.01.13,1000604385774,송탄식 부대찌개 1.538kg,1
5,항상 구입하는 제품 맛있어요~,2025.01.13,1000604385774,송탄식 부대찌개 1.538kg,1
5,늘 재구매 합니다~ 만족해요!,2025.01.13,1000604385774,송탄식 부대찌개 1.538kg,1
5,맛있어요  포장꼼꼼해요,2025.01.13,1000604385774,송탄식 부대찌개 1.538kg,1
5,양도 넉넉하고 맛도 좋아요,2025.01.12,1000604385774,송탄식 부대찌개 1.538kg,1
5,정말 맛있게 잘먹었어요,2025.01.12,1000604385774,송탄식 부대찌개 1.538kg,1
5,자주 시키는 제품이예요 신선하고 맛있고 좋아요,2025.01.12,1000604385774,송탄식 부대찌개 1.538kg,1
5,바쁜 직장인들이 저녁에 간단리 만들어 먹을 수 있어 좋어요,2025.01.12,1000604385774,송탄식 부대찌개 1.538kg,1
5,맛있어서 재구매입니다,2025.01.12,1000604385774,송탄식 부대찌개 1.538kg,1
5,싸고괜찮아요양도많아요,2025.01.12,1000604385774,송탄식 부대찌개 1.538kg,1
5,음식점 안가도 될정도로 맛이 조아요,2025.01.12,1000604385774,송탄식 부대찌개 1.538kg,1
5,잘받았습니다 잘받았습니다,2025.01.11,1000604385774,송탄식 부대찌개 1.538kg,1
5,잘받았어요. 잘먹을께요.,2025.01.11,1000604385774,송탄식 부대찌개 1.538kg,1
5,빠르고 안전하게 잘받았습니다,2025.01.11,1000604385774,송탄식 부대찌개 1.538kg,1
5,저녁할거 없을때 부찌가 최고,2025.01.11,1000604385774,송탄식 부대찌개 1.538kg,1
5,빠른배송 정말 감사합니다,2025.01.11,1000604385774,송탄식 부대찌개 1.538kg,1
5,"항상 먹는 거라 떨어질 쯤 주문을 합니다
편리하게 받아서 좋아요",2025.01.11,1000604385774,송탄식 부대찌개 1.538kg,1
5,맛있게 잘 먹었습니다,2025.01.11,1000604385774,송탄식 부대찌개 1.538kg,1
5,부대찌개는 이게 젤 맛있더라구요,2025.01.10,1000604385774,송탄식 부대찌개 1.538kg,1
5,믿고 구입하는 상품입니다~~,2025.01.10,1000604385774,송탄식 부대찌개 1.538kg,1
5,맛있고 가성비 좋은 부대찌개. 추천합니다.,2025.01.10,1000604385774,송탄식 부대찌개 1.538kg,1
5,"너무 잘받았습니다.

필요한상품 쓰고있어요~!",2025.01.10,1000604385774,송탄식 부대찌개 1.538kg,1
5,제품 잘 받았습니다.,2025.01.09,1000604385774,송탄식 부대찌개 1.538kg,1
5,둘이서 먹기 넉넉하고 좋네요~!,2025.01.09,1000604385774,송탄식 부대찌개 1.538kg,1
5,배송도 빠르고 좋습니다.,2025.01.09,1000604385774,송탄식 부대찌개 1.538kg,1
5,간편하고 아주 맛있어요,2025.01.08,1000604385774,송탄식 부대찌개 1.538kg,1
5,배송 빠르고 맛있오요,2025.01.08,1000604385774,송탄식 부대찌개 1.538kg,1
5,항상 재구매해요 좋아용,2025.01.08,1000604385774,송탄식 부대찌개 1.538kg,1
5,가끔  구매. 젤 나아요,2025.01.08,1000604385774,송탄식 부대찌개 1.538kg,1
5,아주조아요아주조아요,2025.01.08,1000604385774,송탄식 부대찌개 1.538kg,1
5,다 들어있어서 조리하기도 편하구 맛있어요,2025.01.08,1000604385774,송탄식 부대찌개 1.538kg,1
5,늘 주문하는 상품입니다 ㅎㅎ,2025.01.08,1000604385774,송탄식 부대찌개 1.538kg,1
5,처음 사봤는데 만족합니다,2025.01.07,1000604385774,송탄식 부대찌개 1.538kg,1
5,양도 많고 부실하지 않아서 너무 맛있어요,2025.01.07,1000604385774,송탄식 부대찌개 1.538kg,1
5,좋은 상품 친절한 배송 감사합니다,2025.01.07,1000604385774,송탄식 부대찌개 1.538kg,1
5,쓱배송편리하고좋아요,2025.01.07,1000604385774,송탄식 부대찌개 1.538kg,1
5,쓱배송으로 편하게 주문합니다.,2025.01.07,1000604385774,송탄식 부대찌개 1.538kg,1
5,자주 사 먹는 밀키트 중 부대찌게 입니다~ 맛있어요,2025.01.07,1000604385774,송탄식 부대찌개 1.538kg,1
5,감사합니다 맛있어요 ㅎㅎ,2025.01.07,1000604385774,송탄식 부대찌개 1.538kg,1
5,좋아요 맛있게 잘먹었어요,2025.01.06,1000604385774,송탄식 부대찌개 1.538kg,1
5,자주 구매하는 제품이예요,2025.01.06,1000604385774,송탄식 부대찌개 1.538kg,1
5,맛있게 잘먹었어요 햄도많이들었어요 자주할인해주세요,2025.01.06,1000604385774,송탄식 부대찌개 1.538kg,1
5,가격대비 품질이 좋아서 주문했어요,2025.01.06,1000604385774,송탄식 부대찌개 1.538kg,1
5,양도 많고 맛있어요,2025.01.06,1000604385774,송탄식 부대찌개 1.538kg,1
5,양많고 햄도 많이들어잇어요,2025.01.06,1000604385774,송탄식 부대찌개 1.538kg,1
5,"맛도 양도 가격도 너무 만족해요.

자주 주문할거같아요.",2025.01.06,1000604385774,송탄식 부대찌개 1.538kg,1
5,지난번 구매후 맛있어서 재구매합니다,2025.01.06,1000604385774,송탄식 부대찌개 1.538kg,1
5,"맛있고 만들기 편하고 좋아요, 추천합니다",2025.01.05,1000604385774,송탄식 부대찌개 1.538kg,1
5,"부대찌개 늘 사먹다가
이렇게 밀키트로 끓여 먹어도 좋더군요~",2025.01.05,1000604385774,송탄식 부대찌개 1.538kg,1
5,부대찌개 맛있어요.굿,2025.01.05,1000604385774,송탄식 부대찌개 1.538kg,1
5,자주 구입하는 상품입니다! 추천드려요,2025.01.05,1000604385774,송탄식 부대찌개 1.538kg,1
5,빠른 배송 감사합니다. 좋은 상품입니다. 강추합니다.,2025.01.05,1000604385774,송탄식 부대찌개 1.538kg,1
5,아주조아요아주조아요,2025.01.05,1000604385774,송탄식 부대찌개 1.538kg,1
5,가족들 다. 맛나게 먹음,2025.01.05,1000604385774,송탄식 부대찌개 1.538kg,1
5,한끼 식사로 괜찮습니다.,2025.01.05,1000604385774,송탄식 부대찌개 1.538kg,1
5,"재구매 합니다 
맛있어요",2025.01.05,1000604385774,송탄식 부대찌개 1.538kg,1
5,간편해서 너무 편하네요,2025.01.04,1000604385774,송탄식 부대찌개 1.538kg,1
5,맘에들어서 자주구매해요,2025.01.04,1000604385774,송탄식 부대찌개 1.538kg,1
5,재료가 다 들어있어 조리하기 편하고 맛있어서 자주 주문해 먹습니다.,2025.01.04,1000604385774,송탄식 부대찌개 1.538kg,1
5,푸짐하고 맛있습니다,2025.01.04,1000604385774,송탄식 부대찌개 1.538kg,1
5,좋아요 항상 쓰는.거예요,2025.01.04,1000604385774,송탄식 부대찌개 1.538kg,1
5,한끼먹기좋아요ㅎㅎㅎ,2025.01.04,1000604385774,송탄식 부대찌개 1.538kg,1
5,저렴한 가격에 편리하게 집문까지 가져다 주는 이마트 최고입니다~,2025.01.04,1000604385774,송탄식 부대찌개 1.538kg,1
5,배송도 빠르고 물건도 좋아요,2025.01.03,1000604385774,송탄식 부대찌개 1.538kg,1
5,저렴한가격에잘샀어요,2025.01.03,1000604385774,송탄식 부대찌개 1.538kg,1
5,배송 빠르고 좋아요,2025.01.03,1000604385774,송탄식 부대찌개 1.538kg,1
